532	48
533	51
534	40
535	59
536	71
537	80
538	77
539	79
540	57
541	60
542	61
543	60
544	65
545	69
546	62
547	72
548	70
549	67
550	57
551	56
552	78
553	58
554	70
555	56
556	75
557	76
558	69
559	61
560	70
561	74
562	52
563	61
564	64
565	70
566	90
567	93
568	71
569	74
570	69
571	68
572	100
573	60
574	69
575	63
576	77
577	86
578	63
579	90
580	76
581	82
582	89
583	99
584	77
585	85
586	91
587	77
588	85
589	84
590	75
591	94
592	85
593	104
594	79
595	81
596	71
597	70
598	81
599	85
600	72
601	80
602	74
603	77
604	98
605	88
606	85
607	74
608	76
609	90
610	88
611	106
612	82
613	73
614	84
615	84
616	80
617	85
618	66
619	92
620	103
621	103
622	79
623	78
624	91
625	73
626	83
627	62
628	92
629	87
630	78
631	87
632	86
633	89
634	78
635	100
636	91
637	101
638	72
639	80
640	89
641	89
642	74
643	83
644	91
645	70
646	61
647	80
648	83
649	83
650	72
651	75
652	83
653	71
654	84
655	84
656	78
657	87
658	64
659	83
660	74
661	88
662	79
663	74
664	88
665	75
666	69
667	74
668	71
669	93
670	65
671	76
672	96
673	78
674	78
675	82
676	74
677	75
678	89
679	74
680	70
681	76
682	61
683	58
684	65
685	72
686	66
687	72
688	68
689	63
690	76
691	77
692	72
693	75
694	86
695	61
696	80
697	67
698	61
699	65
700	59
701	76
702	62
703	81
704	67
705	75
706	72
707	67
708	63
709	67
710	62
711	82
712	59
713	63
714	69
715	67
716	63
717	67
718	67
719	65
720	64
721	75
722	77
723	72
724	68
725	72
726	80
727	74
728	69
729	69
730	68
731	92
732	62
733	72
734	82
735	69
736	60
737	59
738	98
739	81
740	85
741	82
742	75
743	78
744	91
745	70
746	74
747	79
748	77
749	80
750	80
751	76
752	80
753	77
754	81
755	63
756	88
757	99
758	95
759	94
760	88
761	82
762	91
763	88
764	78
765	89
766	88
767	82
768	107
769	89
770	104
771	101
772	105
773	105
774	96
775	97
776	94
777	102
778	94
779	85
780	109
781	90
782	93
783	87
784	87
785	110
786	101
787	95
788	104
789	108
790	85
791	97
792	89
793	112
794	103
795	101
796	117
797	95
798	123
799	108
800	91
801	93
802	107
803	87
804	110
805	98
806	102
807	110
808	119
809	100
810	88
811	104
812	111
813	100
814	104
815	93
816	95
817	101
818	96
819	109
820	95
821	127
822	104
823	113
824	97
825	97
826	98
827	100
828	103
829	90
830	90
831	82
832	106
833	93
834	101
835	118
836	94
837	78
838	88
839	88
840	91
841	92
842	80
843	80
844	110
845	96
846	98
847	106
848	87
849	106
850	91
851	82
852	101
853	102
854	103
855	104
856	92
857	101
858	85
859	102
860	82
861	100
862	79
863	95
864	85
865	76
866	87
867	72
868	84
869	73
870	72
871	93
872	86
873	95
874	73
875	76
876	89
877	87
878	91
879	69
880	74
881	85
882	88
883	89
884	75
885	83
886	79
887	90
888	103
889	96
890	72
891	88
892	84
893	84
894	85
895	83
896	85
897	80
898	76
899	87
900	78
901	86
902	75
903	90
904	107
905	100
906	81
907	78
908	78
909	82
910	82
911	94
912	69
913	78
914	89
915	88
916	99
917	80
918	61
919	91
920	92
921	84
922	78
923	77
924	95
925	91
926	80
927	91
928	85
929	92
930	97
931	92
932	95
933	111
934	97
935	83
936	89
937	99
938	108
939	85
940	102
941	112
942	117
943	81
944	122
945	99
946	108
947	101
948	87
949	114
950	120
951	130
952	113
953	122
954	119
955	104
956	140
957	109
958	108
959	115
960	122
961	141
962	120
963	131
964	126
965	129
966	143
967	125
968	112
969	143
970	149
971	130
972	172
973	144
974	144
975	161
976	151
977	175
978	166
979	170
980	172
981	141
982	170
983	208
984	185
985	192
986	184
987	152
988	175
989	203
990	167
991	199
992	179
993	187
994	180
995	188
996	214
997	218
998	244
999	240
1000	223
1001	244
1002	239
1003	231
1004	235
1005	235
1006	256
1007	247
1008	242
1009	244
1010	266
1011	278
1012	262
1013	244
1014	264
1015	277
1016	276
1017	290
1018	284
1019	283
1020	279
1021	314
1022	312
1023	308
1024	297
1025	344
1026	284
1027	323
1028	343
1029	307
1030	337
1031	361
1032	313
1033	351
1034	367
1035	321
1036	320
1037	363
1038	364
1039	381
1040	409
1041	416
1042	431
1043	390
1044	427
1045	409
1046	409
1047	414
1048	426
1049	425
1050	423
1051	433
1052	451
1053	481
1054	454
1055	492
1056	444
1057	456
1058	498
1059	429
1060	510
1061	455
1062	500
1063	518
1064	489
1065	485
1066	566
1067	476
1068	454
1069	498
1070	519
1071	505
1072	504
1073	492
1074	498
1075	505
1076	516
1077	530
1078	517
1079	505
1080	538
1081	489
1082	544
1083	530
1084	504
1085	550
1086	514
1087	527
1088	495
1089	518
1090	527
1091	545
1092	531
1093	523
1094	528
1095	535
1096	518
1097	499
1098	489
1099	549
1100	498
1101	514
1102	498
1103	551
1104	507
1105	507
1106	526
1107	491
1108	496
1109	483
1110	517
1111	520
1112	454
1113	506
1114	464
1115	449
1116	432
1117	465
1118	452
1119	441
1120	471
1121	448
1122	443
1123	435
1124	446
1125	415
1126	393
1127	420
1128	431
1129	409
1130	396
1131	419
1132	425
1133	403
1134	381
1135	385
1136	387
1137	351
1138	368
1139	324
1140	341
1141	345
1142	336
1143	330
1144	348
1145	337
1146	309
1147	333
1148	290
1149	281
1150	303
1151	309
1152	270
1153	284
1154	290
1155	276
1156	246
1157	250
1158	282
1159	248
1160	236
1161	260
1162	222
1163	243
1164	228
1165	230
1166	217
1167	216
1168	195
1169	186
1170	178
1171	194
1172	184
1173	195
1174	170
1175	177
1176	156
1177	157
1178	148
1179	162
1180	148
1181	146
1182	148
1183	163
1184	151
1185	137
1186	149
1187	132
1188	129
1189	127
1190	127
1191	131
1192	116
1193	125
1194	105
1195	123
1196	116
1197	104
1198	116
1199	101
1200	103
1201	102
1202	101
1203	102
1204	83
1205	91
1206	70
1207	95
1208	76
1209	90
1210	81
1211	87
1212	75
1213	62
1214	79
1215	91
1216	68
1217	73
1218	64
1219	66
1220	61
1221	59
1222	60
1223	56
1224	58
1225	58
1226	59
1227	55
1228	48
1229	53
1230	58
1231	50
1232	54
1233	48
1234	54
1235	43
1236	43
1237	44
1238	55
1239	40
1240	39
1241	40
1242	30
1243	41
1244	33
1245	30
1246	47
1247	55
1248	38
1249	38
1250	35
1251	38
1252	32
1253	36
1254	46
1255	40
1256	35
1257	32
1258	28
1259	37
1260	36
1261	37
1262	36
1263	30
1264	44
1265	52
1266	35
1267	26
1268	28
1269	32
1270	37
1271	27
1272	30
1273	32
1274	44
1275	32
1276	39
1277	28
1278	42
1279	24
1280	44
1281	44
1282	32
1283	34
1284	28
1285	34
1286	43
1287	32
1288	23
1289	40
1290	39
1291	30
1292	33
1293	32
1294	32
1295	34
1296	29
1297	31
1298	36
1299	33
1300	37
1301	33
1302	33
1303	30
1304	41
1305	25
1306	47
1307	30
1308	32
1309	27
1310	34
1311	28
1312	27
1313	33
1314	40
1315	38
1316	37
1317	31
1318	30
1319	31
1320	34
1321	31
1322	36
1323	31
1324	39
1325	24
1326	36
1327	30
1328	38
1329	34
1330	29
1331	26
1332	32
1333	37
1334	29
1335	37
1336	34
1337	37
1338	26
1339	44
1340	41
1341	33
1342	34
1343	39
1344	44
1345	32
1346	29
1347	38
1348	33
1349	27
1350	43
1351	32
1352	31
1353	38
1354	33
1355	32
1356	34
1357	37
1358	38
1359	41
1360	34
1361	23
1362	34
1363	39
1364	26
1365	25
1366	30
1367	32
1368	41
1369	36
1370	36
1371	31
1372	38
1373	33
1374	27
1375	46
1376	38
1377	29
1378	31
1379	40
1380	27
1381	46
1382	35
1383	43
1384	38
1385	31
1386	46
1387	34
1388	28
1389	23
1390	41
1391	40
1392	38
1393	38
1394	48
1395	35
1396	36
1397	22
1398	37
1399	34
1400	38
1401	34
1402	35
1403	36
1404	30
1405	30
1406	33
1407	44
1408	37
1409	40
1410	38
1411	35
1412	32
1413	36
1414	30
1415	37
1416	34
1417	34
1418	29
1419	45
1420	31
1421	43
1422	33
1423	27
1424	36
1425	42
1426	42
1427	40
1428	39
1429	36
1430	39
1431	28
1432	38
1433	36
1434	39
1435	30
1436	31
1437	40
1438	38
1439	45
1440	36
1441	34
1442	32
1443	37
1444	31
1445	37
1446	43
1447	48
1448	32
1449	43
1450	39
1451	28
1452	42
1453	33
1454	43
1455	34
1456	35
1457	44
1458	55
1459	50
1460	48
1461	36
1462	39
1463	47
1464	33
1465	42
1466	36
1467	49
1468	36
1469	40
1470	49
1471	37
1472	32
1473	41
1474	36
1475	43
1476	35
1477	39
1478	38
1479	52
1480	64
1481	43
1482	46
1483	37
1484	51
1485	46
1486	52
1487	31
1488	39
1489	47
1490	43
1491	40
1492	58
1493	41
1494	49
1495	39
1496	48
1497	38
1498	48
1499	62
1500	50
1501	49
1502	50
1503	38
1504	44
1505	46
1506	41
1507	43
1508	48
1509	55
1510	70
1511	55
1512	54
1513	62
1514	57
1515	64
1516	50
1517	50
1518	54
1519	63
1520	55
1521	60
1522	58
1523	54
1524	60
1525	52
1526	62
1527	57
1528	58
1529	60
1530	60
1531	57
1532	61
1533	50
1534	63
1535	59
1536	58
1537	59
1538	48
1539	51
1540	49
1541	64
1542	75
1543	63
1544	66
1545	79
1546	58
1547	61
1548	66
1549	57
1550	56
1551	74
1552	65
1553	73
1554	56
1555	57
1556	62
1557	60
1558	55
1559	62
1560	60
1561	68
1562	60
1563	71
1564	79
1565	63
1566	78
1567	69
1568	54
1569	77
1570	74
1571	69
1572	73
1573	72
1574	75
1575	71
1576	78
1577	81
1578	77
1579	69
1580	75
1581	68
1582	77
1583	71
1584	83
1585	67
1586	77
1587	78
1588	78
1589	73
1590	67
1591	84
1592	74
1593	83
1594	66
1595	69
1596	67
1597	83
1598	69
1599	83
1600	65
1601	83
1602	75
1603	65
1604	53
1605	84
1606	94
1607	71
1608	63
1609	73
1610	80
1611	94
1612	75
1613	63
1614	71
1615	78
1616	80
1617	82
1618	76
1619	74
1620	65
1621	78
1622	61
1623	78
1624	72
1625	71
1626	74
1627	80
1628	53
1629	68
1630	79
1631	69
1632	85
1633	77
1634	68
1635	68
1636	60
1637	53
1638	85
1639	76
1640	63
1641	63
1642	71
1643	60
1644	53
1645	63
1646	70
1647	72
1648	71
1649	68
1650	54
1651	65
1652	69
1653	72
1654	55
1655	67
1656	65
1657	81
1658	47
1659	64
1660	53
1661	53
1662	56
1663	63
1664	63
1665	57
1666	58
1667	61
1668	53
1669	48
1670	62
1671	65
1672	41
1673	60
1674	63
1675	48
1676	53
1677	64
1678	56
1679	55
1680	47
1681	63
1682	56
1683	60
1684	42
1685	55
1686	62
1687	68
1688	63
1689	47
1690	47
1691	58
1692	39
1693	46
1694	63
1695	61
1696	44
1697	43
1698	39
1699	36
1700	51
1701	56
1702	50
1703	39
1704	54
1705	51
1706	39
1707	41
1708	52
1709	43
1710	48
1711	53
1712	46
1713	35
1714	49
1715	44
1716	45
1717	32
1718	39
1719	31
1720	45
1721	39
1722	40
1723	52
1724	34
1725	39
1726	36
1727	40
1728	44
1729	51
1730	42
1731	41
1732	38
1733	40
1734	47
1735	34
1736	31
1737	42
1738	34
1739	34
1740	37
1741	36
1742	31
1743	53
1744	43
1745	44
1746	43
1747	31
1748	40
1749	38
1750	26
1751	37
1752	41
1753	36
1754	36
1755	30
1756	37
1757	33
1758	30
1759	42
1760	39
1761	25
1762	36
1763	31
1764	25
1765	35
1766	45
1767	33
1768	35
1769	37
1770	42
1771	26
1772	30
1773	39
1774	31
1775	48
1776	30
1777	29
1778	35
1779	43
1780	30
1781	43
1782	40
1783	28
1784	34
1785	39
1786	45
1787	25
1788	34
1789	30
1790	23
1791	31
1792	26
1793	28
1794	37
1795	43
1796	46
1797	21
1798	28
1799	44
1800	29
1801	27
1802	31
1803	27
1804	33
1805	31
1806	41
1807	32
1808	36
1809	33
1810	24
1811	29
1812	36
1813	29
1814	38
1815	36
1816	26
1817	40
1818	30
1819	39
1820	29
1821	31
1822	31
1823	40
1824	29
1825	32
1826	37
1827	37
1828	34
1829	48
1830	35
1831	35
1832	26
1833	34
1834	33
1835	29
1836	28
1837	24
1838	28
1839	34
1840	26
1841	29
1842	36
1843	29
1844	33
1845	25
1846	23
1847	42
1848	49
1849	25
1850	27
1851	33
1852	32
1853	28
1854	41
1855	30
1856	33
1857	36
1858	41
1859	41
1860	31
1861	34
1862	34
1863	33
1864	33
1865	38
1866	38
1867	39
1868	36
1869	37
1870	40
1871	35
1872	27
1873	24
1874	43
1875	22
1876	41
1877	31
1878	40
1879	36
1880	36
1881	33
1882	36
1883	28
1884	34
1885	50
1886	42
1887	39
1888	28
1889	44
1890	45
1891	27
1892	31
1893	38
1894	42
1895	37
1896	34
1897	40
1898	35
1899	43
1900	27
1901	37
1902	45
1903	33
1904	33
1905	40
1906	47
1907	45
1908	45
1909	33
1910	42
1911	36
1912	49
1913	26
1914	31
1915	28
1916	44
1917	41
1918	51
1919	39
1920	49
1921	28
1922	43
1923	34
1924	37
1925	34
1926	38
1927	34
1928	38
1929	42
1930	32
1931	47
1932	53
1933	31
1934	53
1935	49
1936	49
1937	45
1938	56
1939	36
1940	43
1941	39
1942	44
1943	35
1944	41
1945	40
1946	42
1947	50
1948	51
1949	48
1950	31
1951	43
1952	41
1953	37
1954	43
1955	32
1956	51
1957	37
1958	27
1959	43
1960	47
1961	34
1962	40
1963	40
1964	43
1965	38
1966	42
1967	39
1968	39
1969	53
1970	30
1971	52
1972	39
1973	42
1974	47
1975	49
1976	43
1977	58
1978	48
1979	37
1980	37
1981	61
1982	39
1983	38
1984	61
1985	31
1986	52
1987	46
1988	51
1989	34
1990	29
1991	49
1992	40
1993	60
1994	52
1995	33
1996	42
1997	47
1998	50
1999	51
2000	39
2001	47
2002	39
2003	36
2004	55
2005	59
2006	49
2007	41
2008	44
2009	45
2010	49
2011	36
2012	37
2013	47
2014	49
2015	50
2016	42
2017	53
2018	44
2019	43
2020	49
2021	45
2022	43
2023	52
2024	39
2025	46
2026	51
2027	44
2028	32
2029	55
2030	38
2031	42
2032	53
2033	45
2034	47
2035	37
2036	32
2037	45
2038	41
2039	55
2040	55
2041	51
2042	49
2043	50
2044	52
2045	44
2046	31
2047	45
2048	50
2049	34
2050	41
2051	50
2052	57
2053	35
2054	45
2055	55
2056	52
2057	43
2058	59
2059	54
2060	51
2061	51
2062	57
2063	45
2064	29
2065	46
2066	54
2067	48
2068	54
2069	43
2070	62
2071	48
2072	42
2073	48
2074	42
2075	45
2076	54
2077	49
2078	46
2079	45
2080	57
2081	58
2082	55
2083	65
2084	52
2085	42
2086	55
2087	57
2088	45
2089	45
2090	47
2091	55
2092	44
2093	62
2094	50
2095	44
2096	66
2097	46
2098	42
2099	46
2100	53
2101	51
2102	44
2103	48
2104	58
2105	49
2106	42
2107	48
2108	48
2109	59
2110	62
2111	66
2112	52
2113	59
2114	50
2115	59
2116	47
2117	57
2118	64
2119	58
2120	51
2121	56
2122	61
2123	57
2124	56
2125	45
2126	58
2127	59
2128	44
2129	49
2130	46
2131	58
2132	57
2133	49
2134	66
2135	54
2136	56
2137	41
2138	57
2139	67
2140	44
2141	73
2142	51
2143	48
2144	47
2145	51
2146	57
2147	53
2148	54
2149	61
2150	70
2151	63
2152	54
2153	53
2154	59
2155	59
2156	60
2157	60
2158	63
2159	60
2160	50
2161	39
2162	60
2163	57
2164	60
2165	58
2166	63
2167	62
2168	50
2169	62
2170	57
2171	82
2172	48
2173	59
2174	52
2175	58
2176	60
2177	56
2178	56
2179	73
2180	48
2181	63
2182	48
2183	68
2184	50
2185	72
2186	51
2187	56
2188	69
2189	57
2190	51
2191	56
2192	52
2193	57
2194	54
2195	57
2196	61
2197	69
2198	62
2199	61
2200	45
2201	53
2202	79
2203	68
2204	62
2205	57
2206	65
2207	67
2208	69
2209	72
2210	57
2211	51
2212	56
2213	47
2214	58
2215	78
2216	62
2217	65
2218	65
2219	65
2220	69
2221	61
2222	50
2223	64
2224	61
2225	65
2226	63
2227	70
2228	61
2229	71
2230	64
2231	61
2232	62
2233	60
2234	62
2235	43
2236	65
2237	71
2238	61
2239	60
2240	52
2241	56
2242	56
2243	60
2244	54
2245	56
2246	74
2247	62
2248	66
2249	58
2250	71
2251	76
2252	76
2253	62
2254	71
2255	59
2256	60
2257	64
2258	84
2259	65
2260	79
2261	62
2262	58
2263	70
2264	52
2265	60
2266	60
2267	57
2268	61
2269	54
2270	49
2271	55
2272	55
2273	54
2274	52
2275	74
2276	76
2277	65
2278	58
2279	60
2280	58
2281	50
2282	60
2283	64
2284	58
2285	63
2286	71
2287	59
2288	57
2289	61
2290	53
2291	81
2292	62
2293	58
2294	51
2295	59
2296	64
2297	65
2298	73
2299	56
2300	69
2301	64
2302	59
2303	68
2304	47
2305	66
2306	61
2307	55
2308	58
2309	49
2310	61
2311	61
2312	72
2313	59
2314	59
2315	71
2316	56
2317	52
2318	66
2319	58
2320	71
2321	58
2322	57
2323	71
2324	61
2325	66
2326	69
2327	53
2328	52
2329	53
2330	56
2331	46
2332	51
2333	67
2334	53
2335	48
2336	50
2337	40
2338	60
2339	91
2340	55
2341	71
2342	60
2343	51
2344	66
2345	48
2346	42
2347	59
2348	59
2349	58
2350	57
2351	54
2352	73
2353	63
2354	65
2355	53
2356	50
2357	55
2358	64
2359	66
2360	57
2361	62
2362	50
2363	75
2364	65
2365	64
2366	49
2367	65
2368	46
2369	45
2370	57
2371	62
2372	46
2373	65
2374	59
2375	60
2376	57
2377	57
2378	52
2379	51
2380	56
2381	63
2382	66
2383	40
2384	65
2385	54
2386	63
2387	51
2388	53
2389	65
2390	47
2391	66
2392	50
2393	51
2394	59
2395	58
2396	65
2397	51
2398	53
2399	60
2400	60
2401	50
2402	61
2403	68
2404	77
2405	57
2406	54
2407	51
2408	58
2409	55
2410	61
2411	53
2412	53
2413	45
2414	46
2415	52
2416	50
2417	44
2418	64
2419	55
2420	44
2421	50
2422	54
2423	43
2424	56
2425	54
2426	64
2427	65
2428	58
2429	56
2430	60
2431	50
2432	54
2433	70
2434	45
2435	61
2436	60
2437	48
2438	54
2439	63
2440	57
2441	63
2442	52
2443	52
2444	47
2445	58
2446	66
2447	39
2448	54
2449	71
2450	55
2451	49
2452	56
2453	41
2454	53
2455	59
2456	48
2457	58
2458	39
2459	50
2460	41
2461	40
2462	50
2463	53
2464	54
2465	50
2466	40
2467	59
2468	48
2469	43
2470	44
2471	51
2472	58
2473	41
2474	46
2475	47
2476	59
2477	58
2478	57
2479	68
2480	52
2481	51
2482	58
2483	46
2484	47
2485	38
2486	51
2487	53
2488	43
2489	42
2490	58
2491	43
2492	50
2493	42
2494	53
2495	53
2496	47
2497	54
2498	57
2499	63
2500	41
2501	40
2502	46
2503	60
2504	46
2505	56
2506	59
2507	54
2508	31
2509	49
2510	51
2511	56
2512	38
2513	62
2514	51
2515	37
2516	54
2517	47
2518	52
2519	47
2520	38
2521	37
2522	43
2523	57
2524	58
2525	55
2526	46
2527	46
2528	55
2529	53
2530	51
2531	48
2532	53
2533	36
2534	46
2535	47
2536	40
2537	51
2538	56
2539	53
2540	47
2541	50
2542	54
2543	54
2544	60
2545	47
2546	41
2547	54
2548	43
2549	56
2550	52
2551	47
2552	40
2553	44
2554	54
2555	54
2556	56
2557	46
2558	58
2559	55
2560	37
2561	44
2562	52
2563	49
2564	65
2565	41
2566	43
2567	44
2568	45
2569	51
2570	48
2571	54
2572	42
2573	53
2574	48
2575	45
2576	49
2577	60
2578	47
2579	45
2580	50
2581	41
2582	60
2583	46
2584	45
2585	66
2586	39
2587	56
2588	51
2589	40
2590	46
2591	41
2592	46
2593	44
2594	46
2595	40
2596	57
2597	59
2598	51
2599	53
2600	42
2601	42
2602	37
2603	56
2604	56
2605	48
2606	53
2607	52
2608	45
2609	56
2610	46
2611	49
2612	48
2613	48
2614	52
2615	55
2616	43
2617	36
2618	39
2619	47
2620	38
2621	61
2622	36
2623	47
2624	41
2625	46
2626	46
2627	45
2628	43
2629	50
2630	37
2631	45
2632	49
2633	63
2634	46
2635	40
2636	49
2637	59
2638	44
2639	43
2640	45
2641	29
2642	53
2643	47
2644	48
2645	43
2646	57
2647	38
2648	52
2649	44
2650	46
2651	42
2652	40
2653	41
2654	42
2655	43
2656	39
2657	46
2658	59
2659	47
2660	43
2661	50
2662	47
2663	40
2664	33
2665	53
2666	38
2667	49
2668	49
2669	33
2670	28
2671	53
2672	51
2673	54
2674	48
2675	43
2676	56
2677	45
2678	45
2679	37
2680	53
2681	39
2682	32
2683	38
2684	48
2685	44
2686	33
2687	44
2688	48
2689	40
2690	44
2691	43
2692	35
2693	38
2694	54
2695	58
2696	56
2697	36
2698	33
2699	54
2700	43
2701	36
2702	45
2703	38
2704	36
2705	42
2706	48
2707	57
2708	36
2709	32
2710	37
2711	42
2712	42
2713	51
2714	53
2715	43
2716	55
2717	55
2718	44
2719	36
2720	38
2721	39
2722	53
2723	52
2724	38
2725	40
2726	35
2727	53
2728	53
2729	44
2730	46
2731	46
2732	52
2733	41
2734	33
2735	40
2736	35
2737	42
2738	45
2739	38
2740	45
2741	43
2742	39
2743	48
2744	39
2745	53
2746	51
2747	43
2748	43
2749	46
2750	43
2751	44
2752	53
2753	42
2754	38
2755	49
2756	40
2757	48
2758	47
2759	47
2760	46
2761	45
2762	37
2763	49
2764	40
2765	47
2766	44
2767	41
2768	39
2769	36
2770	44
2771	44
2772	51
2773	35
2774	37
2775	44
2776	52
2777	37
2778	44
2779	46
2780	39
2781	48
2782	46
2783	40
2784	40
2785	45
2786	49
2787	46
2788	31
2789	37
2790	33
2791	40
2792	37
2793	39
2794	34
2795	39
2796	39
2797	40
2798	30
2799	45
2800	37
2801	39
2802	38
2803	39
2804	54
2805	37
2806	36
2807	50
2808	49
2809	34
2810	35
2811	34
2812	30
2813	36
2814	42
2815	46
2816	42
2817	49
2818	38
2819	33
2820	28
2821	45
2822	36
2823	25
2824	40
2825	43
2826	46
2827	35
2828	33
2829	47
2830	33
2831	26
2832	42
2833	37
2834	34
2835	52
2836	42
2837	49
2838	39
2839	50
2840	38
2841	44
2842	38
2843	34
2844	44
2845	50
2846	34
2847	46
2848	49
2849	32
2850	37
2851	43
2852	45
2853	34
2854	46
2855	36
2856	37
2857	42
2858	35
2859	42
2860	44
2861	34
2862	30
2863	37
2864	40
2865	33
2866	45
2867	33
2868	31
2869	34
2870	33
2871	42
2872	34
2873	51
2874	40
2875	49
2876	41
2877	43
2878	60
2879	28
2880	38
2881	27
2882	31
2883	44
2884	31
2885	37
2886	32
2887	21
2888	41
2889	33
2890	33
2891	29
2892	40
2893	32
2894	39
2895	40
2896	44
2897	37
2898	31
2899	32
2900	34
2901	35
2902	32
2903	41
2904	27
2905	46
2906	35
2907	38
2908	43
2909	37
2910	32
2911	36
2912	45
2913	33
2914	38
2915	43
2916	39
2917	35
2918	41
2919	39
2920	33
2921	39
2922	37
2923	47
2924	35
2925	32
2926	39
2927	43
2928	34
2929	28
2930	25
2931	37
2932	32
2933	28
2934	45
2935	43
2936	31
2937	30
2938	35
2939	33
2940	32
2941	29
2942	33
2943	40
2944	44
2945	44
2946	32
2947	38
2948	32
2949	38
2950	36
2951	43
2952	22
2953	33
2954	41
2955	27
2956	28
2957	24
2958	41
2959	23
2960	33
2961	26
2962	37
2963	48
2964	28
2965	43
2966	45
2967	20
2968	31
2969	37
2970	34
2971	42
2972	42
2973	31
2974	31
2975	28
2976	25
2977	39
2978	37
2979	27
2980	24
2981	26
2982	34
2983	40
2984	37
2985	27
2986	30
2987	41
2988	31
2989	35
2990	25
2991	39
2992	36
2993	36
2994	19
2995	34
2996	35
2997	36
